BSI_10m,CH4_Annual_Average,EVI_10m,LSWI_10m,NDRE_10m,NDVI_10m,NDWI_10m,annual_rainfall_mm,cropland_frac,mean_temp_celsius,vlcode,water_frac,VILLAGE CODE,VILLAGE NAME,DISTRICT NAME,VILLAGE PIN CODE,VILLAGE LATITUDE,VILLAGE LONGITUDE,"TOTAL CULTIVABLE AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","NET SOWN AREA (IN HECTARES) , IF IN ACRES DIVIDE BY 2.47","TOTAL AREA IRRIGATED (IN HECTARE), IF IN ACRES DIVIDE BY 2.47","TOTAL UNIRRIGATED LAND AREA (IN HECTARES), IF IN ACRES DIVIDE BY 2.47","TOTAL AREA COVERED UNDER IRRIGATION (DRIP, SPRINKLER), IF IN ACRES DIVIDE BY 2.47",NUMBER OF FARMERS USING DRIP/SPRINKLER IRRIGATION,TOTAL NUMBER OF FARMERS,NUMBER OF FARMERS ADOPTED ORGANIC FARMING DURING 2018-19,NUMBER OF FARMERS RECEIVED THE SOIL TESTING REPORT,DOES THE VILLAGE HAVE ACCESS TO CUSTOM HIRING CENTRE (AGRI-EQUIPMENTS),AVAILABILITY OF SOIL TESTING CENTRES,AVAILABILITY OF FERTILIZER SHOP,AVAILABILITY OF GOVERNMENT SEED CENTRES,WHETHER THIS VILLAGE IS A PART OF THE WATERSHED DEVELOPMENT PROJECT,AVAILABILITY OF VETERINARY CLINIC OR HOSPITAL,AVAILABILITY OF MILK COLLECTION CENTRE /MILK ROUTES / CHILLING CENTRES,ANY PROJECT SUPPORTING POULTRY DEVELOPMENT,ANY PROJECT SUPPORTING GOATARY DEVELOPMENT,ANY PROJECT SUPPORTING PIGERY DEVELOPMENT,DOES THE VILLAGE HAVE LIVESTOCK EXTENSION SERVICES,COMMUNITY PONDS USED FOR FISHERIES,PISCICULTURE - INLAND FISHERY/COASTAL FISHERY/ANY OTHER,COMMUNITY BIO GAS OR RECYCLE OF WASTE,AVAILABILITY OF COTTAGE AND SMALL SCALE UNITS (FABRICATION/CONSTRUCTION MATERIAL/DAIRY BASED/TEXTILE ETC.) UNITS,AVAILABILITY OF ELECTRICITY FOR DOMESTIC USE,NUMBER OF HOUSEHOLDS AVAILING BENEFITS OF PRADHAN MANTRI UJJWALA YOJANA (PMUY),TOTAL NUMBER OF HOUSEHOLDS USING CLEAN ENERGY (LPG/BIO GAS),USE OF SOLAR ENERGY/WIND ENERGY FOR ELECTRIFICATION OF THE HOUSE,NUMBER OF HOUSEHOLDS ELECTRIFIED BY SOLAR ENERGY/WIND ENERGY,NUMBER OF HOUSEHOLDS AVAILING THE BENEFITS UNDER SAUBHAGYA SCHEME,AVAILABILITY OF DRAINAGE FACILITIES,AVAILABILITY OF COMMUNITY RAIN WATER HARVESTING SYSTEM/POND/DAM/CHECK DAM ETC.,AVAILABILITY OF PIPED TAP WATER,NUMBER OF HOUSEHOLDS HAVING PIPED WATER CONNECTION,COMMUNITY WASTE DISPOSAL SYSTEM,NUMBER OF TOTAL POPULATION,NUMBER OF MALE,NUMBER OF FEMALE,NUMBER OF TOTAL HOUSEHOLD,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN FARM ACTIVITIES,NUMBER OF HOUSEHOLDS ENGAGED MAJORLY IN NON-FARM ACTIVITIES,NUMBER OF HOUSEHOLDS WITH KUCCHA WALL AND KUCCHA ROOF,NUMBER OF HOUSEHOLDS NOT HAVING SANITARY LATRINES,NUMBER OF HOUSEHOLDS HAVING BPL RATION CARDS,TOTAL NUMBER OF ELIGIBLE HOUSEHOLDS UNDER NATIONAL FOOD SECURITY ACT (NFSA),NUMBER OF HOUSEHOLDS HAVING JAN-DHAN BANK ACCOUNT,AVAILABILITY OF MINOR FOREST PRODUCTION,NUMBER OF HOUSEHOLDS WHERE ONLY SOURCE OF LIVELIHOOD IS MINOR FOREST PRODUCTION,AVAILABILITY OF COMMUNITY FOREST,TOTAL APPROVED LABOUR BUDGET FOR THE YEAR 2018-19,TOTAL EXPENDITURE APPROVED UNDER NRM IN THE LABOUR BUDGET FOR THE YEAR 2018-19),SHP_total_geog,SHP_net_area_s,SHP_total_unir,SHP_area_irrig,SHP_canals_are,SHP_wells_tube,SHP_tanks_lake,SHP_waterfall_,SHP_closed_dra,SHP_open_drain,SHP_forest_are,SHP_barren_unc,SHP_land_under,SHP_culturable,SHP_fallows_la,SHP_current_fa,SHP_total_popu,SHP_total_hous,SHP_total_male,SHP_total_fema,Hidden_Irrigation_Intensity,Hidden_Farming_Penetration,Hidden_Flood_Irrigation_Hazard,Hidden_Stagnant_Water_Risk,Hidden_Dairy_Waste_Hazard,Hidden_Population_Pressure_On_Land,Hidden_Clean_Energy_Deficit,Hidden_Dry_Land_Fraction,Sat_Paddy_Flood_Confirmation,Sat_Water_AgriPressure,Sat_Waterlogging_Risk,Sat_Biomass_Production,Sat_DryLand_Confirmation,Sat_Biomass_Burning_Risk,Sat_Thermal_Decomposition_Rate,SHP_Irrigation_Discrepancy,Best_Irrigated_Area,SHP_Fallow_Fraction,SHP_Canal_Irrigation_Frac,SHP_Open_Drain_Fraction,Sat_NDRE_CropHealth_Pressure,Sat_MODIS_Cropland_Discrepancy,Sat_Anaerobic_Waterlogging_Index,Irrigation_Source_Canals,Irrigation_Source_Ground Water (Tube Well/Well/Pump),Irrigation_Source_Other,Irrigation_Source_Surface Water,Predicted_CH4_ppb,CRM,SMAM,CDP,In_Situ,Ex_Situ,Prime_Mover,General,Total_Machines,Layer_InSitu,Layer_ExSitu,Layer_General_PM,Layer_Schemes,merge_confidence,merge_stage,Policy_Zone
-0.2064161484978787,1906.0064382667208,2.021828539523342,0.275855029565235,0.4492753069668522,0.6359996192697062,-0.5797470618848976,789.2529609610932,1.0,22.57912219385276,30201,0.0,30201,Chachrari (240),JALANDHAR,144409,31.1171169,75.72464,150.0,0.0,130.0,20.0,0.0,0,25,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,75,0.0,No,,0,0.0,No,100% habitations covered,0,195,1704,882,822,200,50,150,0,2,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:112 Primary School Teachers:3,0,55,No,0.0,Yes,1500000.0,900000.0,172.0,149.0,0.0,149.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.0,329.0,780.0,765.0,0.8666666666666667,0.25,50.0,0.0,0.0,0.0,200.0,0.1333333333333333,35.86115384348055,0.0,789.2529609610932,303.2742809285013,0.0,0.6359996192697062,0.0,19.0,139.5,0.0,0.0,0.0,22.46376534834261,20.0,0.0,0,1,0,0,1907.2135009765625,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
-0.0915477135240507,1912.321940803732,1.5942972875589647,0.1582299729663223,0.3575744590684054,0.5186582699220031,-0.4966792319493635,842.5791057755845,1.0,22.591726153523496,30380,0.0,30380,Shahpur (258),JALANDHAR,144041,31.5855846,75.6586151,140.0,0.0,116.0,24.0,1.0,0,0,0,0,No,No ( Nearest facility1-2 kms),No ( Nearest facility1-2 kms),No ( Nearest facility< 1 km),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,20,0.0,No,,15,0.0,No,50 to 100% habitations covered,20,20,100,60,40,20,0,0,0,0,No ( Nearest facility1-2 kms),0,0,No,0.0,No,5.0,3.0,87.0,87.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,71.0,181.0,183.0,0.8285714285714286,0.0,0.0,0.0,0.0,0.0,20.0,0.1714285714285714,18.354676864093385,0.0,842.5791057755845,223.20162025825505,0.0,0.5186582699220031,0.0,29.0,101.5,0.0,0.0,0.0,0.0,24.0,0.0,0,1,0,0,1907.2105712890625,0,1,0,0,0,0,1,2,0,0,1,1,1.0,3-key (D+B+V),Baseline Zone
-0.1605392030498002,1905.7031836302456,1.3261338737378552,0.2643461215590663,0.3817055937836923,0.5828049736758577,-0.5548340804441062,475.70004453763823,1.0,24.61009589633327,35329,0.0,35329,Ghagga (21),SRI MUKTSAR SAHIB,152101,30.27027,74.62504,1096.0,0.0,1096.0,0.0,0.0,0,85,0,15,Yes,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,15,0.0,No,,0,0.0,No,<50% habitation covered,0,163,815,399,416,165,80,85,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:38 Primary School Teachers:2,0,25,No,0.0,No,1000000.0,200000.0,1284.0,1096.0,0.0,1096.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,3326.0,670.0,1725.0,1601.0,1.0,0.4848484848484848,80.0,0.0,0.0,0.0,165.0,0.0,289.72334922873665,0.0,475.70004453763823,1453.4427256166894,0.0,0.5828049736758577,0.0,0.0,1096.0,0.0,1.0,0.0,30.53644750269538,0.0,0.0,0,1,0,0,1907.2099609375,4,0,0,2,1,0,1,8,2,1,1,4,1.0,3-key (D+B+V),Intervention Success Zone
-0.1067743214688587,1905.4871806002488,1.5713510968416846,0.1776695616390702,0.368625736453316,0.5407822391944849,-0.5156987744932339,878.8688950449341,1.0,22.80456863462016,33107,0.0,33107,Balion (90),LUDHIANA,141115,30.9009018,76.18303,436.0,0.0,2.47,2.47,2.47,15,15,5,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,5,0,1362,701,661,248,0,0,0,8,No ( Nearest facility5-10 kms),0,0,No,0.0,No,15.0,5.0,470.0,436.0,0.0,436.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,248.0,699.0,639.0,0.0056651376146789,0.0,0.0,0.0,0.0,0.0,248.0,0.0056651376146789,0.4388438172485034,0.0,878.8688950449341,685.1090782229745,0.0,0.5407822391944849,0.0,433.53,219.235,0.0,0.0,0.0,0.0,433.53,0.0,0,0,1,0,1907.209228515625,1,0,2,1,0,0,2,6,1,0,2,3,0.85,2-key (D+V),Unclassified
-0.1659812025339188,1905.4535658807547,1.5711275546801051,0.247517795518587,0.4192320745063826,0.6298686076400687,-0.5930866802723,618.5693806294641,1.0,24.153029451602016,35684,0.0,35684,Dikh (2),BATHINDA,151103,30.27027,75.23005,1687.2,0.0,1676.2,11.0,0.0,0,473,0,53,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,236,0.0,No,,0,0.0,No,100% habitations covered,606,8,3972,2097,1875,703,473,230,12,256,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:167 Primary School Teachers:8,553,367,No,0.0,No,2300000.0,1200000.0,1752.0,1662.0,0.0,1662.0,816.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,3604.0,681.0,1919.0,1685.0,0.9934803224276908,0.6728307254623044,473.0,0.0,0.0,0.0,703.0,0.0065196775723091,414.8893288482555,0.0,618.5693806294641,2650.806410256273,0.0,0.6298686076400687,0.0,14.200000000000044,1669.1,0.0,0.4909747292418772,0.0,198.29677124151897,11.0,0.0,0,1,0,0,1907.19384765625,4,3,0,1,1,3,2,14,1,1,5,7,1.0,3-key (D+B+V),Unclassified
-0.1254713071289605,1907.9465499909336,1.727032213231185,0.1939591431998684,0.3959832844536298,0.5586684438643587,-0.5289649148821973,760.6278971514687,1.0,22.80526963713729,29653,0.0,29653,Khangura (76),KAPURTHALA,144401,31.2956028,75.5717,216.0,0.0,216.0,0.0,0.0,0,56,0,0,No,No ( Nearest facility5-10 kms),Yes,Yes,No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,4,0.0,No,,0,0.0,Yes,50 to 100% habitations covered,94,108,806,411,395,181,4,171,3,3,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:23 Primary School Teachers:2,0,0,No,0.0,No,3.65,3.05,151.0,119.0,0.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,806.0,181.0,411.0,395.0,1.0,0.0220994475138121,4.0,0.0,0.0,0.0,181.0,0.0,41.89517493117157,0.0,760.6278971514687,373.038958057936,0.0,0.5586684438643587,0.0,97.0,167.5,0.0,0.0,0.0,1.5839331378145192,0.0,0.0,0,1,0,0,1907.192626953125,2,0,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Intervention Success Zone
-0.1175123342209972,1906.5537672128028,1.480066697179265,0.2022027009248207,0.3438393765358642,0.5145749167741211,-0.4991204488082297,901.8612000157732,1.0,22.79804944424137,33193,0.0,33193,Boothgarh (214),LUDHIANA,141401,30.63063,76.09503,2.47,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,0,1190,616,574,254,0,0,0,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:54 Primary School Teachers:3,0,0,No,0.0,No,0.0,0.0,369.0,338.0,0.0,338.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,254.0,616.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,901.8612000157732,3.655764742032785,0.0,0.5145749167741211,0.0,338.0,169.0,0.0,0.0,0.0,0.0,2.47,0.0,0,0,1,0,1907.1876220703125,4,0,0,1,1,1,1,8,1,1,2,4,0.85,2-key (D+V),Unclassified
-0.1939110134464338,1907.0931225932563,1.5545003571523333,0.2888772673282704,0.4088291462940392,0.607979686270714,-0.5724940150629791,527.2009635755412,1.0,24.30885947287854,35342,0.0,35342,Surewala (87),SRI MUKTSAR SAHIB,152025,30.3423424,74.7008,912.0,0.0,912.0,0.0,0.0,0,12,0,6,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facilityMore than 10 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,225,0.0,No,,0,0.0,No,50 to 100% habitations covered,582,700,4142,2150,1992,769,465,304,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:170 Primary School Teachers:5,0,475,No,0.0,No,7217835.0,3700027.0,1030.0,912.0,0.0,912.0,297.0,615.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3903.0,727.0,2037.0,1866.0,1.0,0.6046814044213265,465.0,0.0,0.0,0.0,769.0,0.0,263.4560678033826,0.0,527.2009635755412,1417.704325722928,0.0,0.607979686270714,0.0,0.0,912.0,0.0,0.3256578947368421,0.0,190.10555302672824,0.0,0.0,1,0,0,0,1907.1751708984373,2,3,0,2,0,0,3,10,2,0,3,5,1.0,3-key (D+B+V),Intervention Success Zone
-0.065587503948938,1908.4422459138948,1.3236568935795696,0.1397071734487342,0.3211055434927417,0.4777604562487462,-0.4679167833655669,1002.4769100358384,1.0,22.25821241457089,37440,0.0,37440,Gosal Afgana (317),AMRITSAR,143601,31.7477474,74.96446,96.0,0.0,96.0,0.0,96.0,0,4,0,0,No,Yes,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,100% habitations covered,16,0,75,43,32,16,4,12,0,0,No ( Nearest facility2-5 kms),0,0,No,0.0,No,300000.0,300000.0,111.0,96.0,0.0,96.0,66.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,16.0,43.0,32.0,1.0,0.25,4.0,0.0,0.0,0.0,16.0,0.0,13.411888651078485,0.0,1002.4769100358384,127.07106178363868,0.0,0.4777604562487462,0.0,0.0,96.0,0.0,0.6875,0.0,1.2844221739709667,0.0,0.0,0,1,0,0,1907.1722412109373,0,1,0,0,0,1,0,2,0,0,1,1,1.0,3-key (D+B+V),Baseline Zone
-0.162585314629567,1908.1604395660613,1.485540707881324,0.2466410121314351,0.420673741313408,0.6172679383113742,-0.5892605796549198,593.9693723638687,0.9870096524229816,24.280393748818604,35876,0.0,35876,Maur Charat Singh (15),BATHINDA,151509,30.072073,75.2246552,872.0,0.0,810.0,35.0,0.0,0,180,0,174,No,No ( Nearest facilityMore than 10 kms),No ( Nearest facility2-5 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,Yes,Yes,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,380,502,3103,1641,1432,532,280,252,0,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:165 Primary School Teachers:6,0,157,No,0.0,No,43.74,33.43,908.0,851.0,0.0,851.0,851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2670.0,527.0,1440.0,1230.0,0.9288990825688074,0.5263157894736842,280.0,0.0,0.0,0.0,532.0,0.040137614678899,199.7792198264624,0.0,593.9693723638687,1295.3914972725147,0.0,0.6172679383113742,0.0,41.0,830.5,0.0,1.0,0.0,117.78864756775424,50.672416912839935,0.0,1,0,0,0,1907.1685791015625,8,0,2,5,0,1,4,20,5,0,5,10,1.0,3-key (D+B+V),Intervention Success Zone
-0.0560024525136624,1910.1976230393736,1.392474081793272,0.1232029570559354,0.3156724100926795,0.4617830493380243,-0.4492187023733938,961.0784301647342,1.0,22.478497543290526,37533,0.0,37533,Gunowal (134),AMRITSAR,143115,31.6216221,74.8838348,159.0,0.0,159.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,200,1226,642,584,223,30,193,11,0,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:97 Primary School Teachers:3,0,123,No,0.0,No,0.0,0.0,183.0,159.0,0.0,159.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,305.0,875.0,765.0,1.0,0.1345291479820627,30.0,0.0,0.0,0.0,223.0,0.0,19.589270171893727,0.0,961.0784301647342,221.40337900513023,0.0,0.4617830493380243,0.0,0.0,159.0,0.0,0.0,0.0,9.470172302780384,0.0,0.0,0,1,0,0,1907.16748046875,0,0,1,0,0,0,1,2,0,0,1,1,1.0,3-key (D+B+V),Baseline Zone
-0.1733567240973528,1906.7440249619867,1.532356451533104,0.2685129626465259,0.3821270538863845,0.5704609092915341,-0.5381078364647953,550.7757755925553,0.9639670557640356,24.21716196586232,35453,0.0,35453,Jhabelwali (104),SRI MUKTSAR SAHIB,152026,30.4684677,74.5256,2200.0,0.0,0.0,0.0,0.0,0,300,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,350,550,3300,1770,1530,550,300,250,45,50,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:250 Primary School Teachers:202,0,0,No,0.0,No,1486.0,0.0,908.0,489.0,0.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234.0,450.0,1159.0,1075.0,0.0,0.5454545454545454,300.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,550.7757755925553,3371.1841933728288,0.0,0.5704609092915341,0.0,489.0,244.5,0.0,1.0,0.0,114.63811616591536,2120.7275226808783,0.0,1,0,0,0,1907.16064453125,2,0,0,0,1,0,1,4,0,1,1,2,0.85,2-key (D+V),Unclassified
-0.0692844096802485,1912.107235733027,1.4474081416617075,0.137937716696067,0.3570471420021848,0.5118989791576091,-0.5031645593111364,847.5728901183571,0.9703710094398438,22.68801580727292,33416,0.0,33416,Salempur (33),LUDHIANA,141126,30.72072,75.6211,2.0,0.0,1.0,1.0,0.0,2,22,2,3,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),Yes,0.0,Yes,Yes,No,Yes,Not Available,0.0,No,0.0,0.0,14.0,4,0.0,No,,2,0.0,Yes,100% habitations covered,100,10,527,273,254,133,10,0,8,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:55 Primary School Teachers:4,0,2,Yes,0.0,No,2.0,0.0,182.0,87.0,0.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,133.0,273.0,254.0,0.5,0.075187969924812,8.0,0.0,0.0,0.0,133.0,0.5,0.137937716696067,0.0,847.5728901183571,2.894816283323415,0.0,0.5118989791576091,0.0,86.0,44.0,0.0,0.0,0.0,3.570471420021848,0.9407420188796876,0.0,0,0,1,0,1907.1602783203125,2,0,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Intervention Success Zone
-0.0602767423133818,1908.205407960489,1.4544671885827187,0.1218855917423099,0.3502143924121654,0.4905490413155701,-0.4793496788699542,769.615281687299,0.9999143245118914,22.711160431159023,29622,0.0,29622,Hajipur (62),KAPURTHALA,144401,31.29546,75.57155,2.0,0.0,0.0,0.0,0.0,0,0,0,0,No,No ( Nearest facility< 1 km),No ( Nearest facility< 1 km),No ( Nearest facility2-5 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,80,836,452,384,189,0,0,0,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:23 Primary School Teachers:1,0,0,No,0.0,No,0.0,0.0,170.0,80.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,812.0,183.0,430.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,769.615281687299,2.908934377165437,0.0,0.4905490413155701,0.0,80.0,40.0,0.0,0.0,0.0,0.0,1.9998286490237829,0.0,0,1,0,0,1907.1552734375,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
-0.2183487624903074,1904.4910478573863,1.582971891819234,0.3149169225656417,0.4287284268293559,0.6270175942127371,-0.5755137127860185,530.6976827790635,0.9750763044332852,24.379729994928823,35396,0.0,35396,Bhullar (74),SRI MUKTSAR SAHIB,152031,30.4684677,74.5256,500.0,0.0,410.0,90.0,0.0,0,65,0,0,No,No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No ( Nearest facility5-10 kms),No,0.0,No,No,No,No,Not Available,0.0,No,0.0,0.0,0.0,0,0.0,No,,0,0.0,No,100% habitations covered,0,45,660,362,298,75,0,0,0,20,No ( Nearest facility2-5 kms),0,20,No,0.0,No,240.0,240.0,1594.0,1380.0,0.0,1380.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4483.0,854.0,2369.0,2114.0,0.82,0.0,0.0,0.0,0.0,0.0,75.0,0.18,129.1159382519131,0.0,530.6976827790635,791.4859459096169,0.0,0.6270175942127371,0.0,970.0,895.0,0.0,1.0,0.0,0.0,77.53815221664257,0.0,0,0,1,0,1907.151123046875,3,4,0,3,1,0,3,14,3,1,3,7,0.85,2-key (D+V),Intervention Success Zone
-0.1338484916050618,1907.6723482542493,1.5258185701471874,0.2079122964198579,0.4149115505202565,0.6324074122318659,-0.5981671943678997,621.2499680926697,1.0,24.454671501458165,36111,0.0,36111,Behniwal (92),MANSA,151505,29.927927,75.55207,1153.0,0.0,1070.0,83.0,0.0,10,470,0,42,No,No ( Nearest facilityMore than 10 kms),Yes,Yes,No,0.0,Yes,Yes,No,No,PashuSakhi/PashuMitra/GopalMitra or equivalent,0.0,No,0.0,0.0,14.0,150,0.0,No,,0,0.0,No,50 to 100% habitations covered,670,411,3875,2022,1853,724,470,253,22,0,YesElectricity:Yes Toilet:Both Computer Lab:Yes Play Ground:Yes Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:179 Primary School Teachers:5,185,150,No,0.0,No,2200000.0,963800.0,1253.0,1153.0,88.0,1065.0,1024.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3741.0,797.0,1987.0,1754.0,0.9280138768430182,0.649171270718232,460.0,0.0,0.0,0.0,724.0,0.0719861231569817,222.466157169248,0.0,621.2499680926697,1759.2688113797071,0.0,0.6324074122318659,0.0,5.0,1067.5,0.0,0.9615023474178404,0.0,195.00842874452056,83.0,0.0,0,0,0,1,1907.14697265625,1,1,0,2,0,0,0,4,2,0,0,2,1.0,3-key (D+B+V),Intervention Success Zone
0.0330535669902794,1908.0884402644344,0.9775007180863988,0.0252189404839841,0.221232362553665,0.3402339365915557,-0.3630125582922884,969.8854777028458,1.0,22.378567518482896,37608,0.0,37608,Mahanian Koharan (249),AMRITSAR,143105,31.6936932,74.96311,0.03,0.0,0.01235,0.0,0.0,0,100,0,0,No,No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No ( Nearest facility2-5 kms),No,0.0,Yes,No,No,No,Not Available,0.0,No,0.0,0.0,14.0,0,0.0,No,,0,0.0,No,50 to 100% habitations covered,0,120,1918,1000,918,340,80,100,0,1,YesElectricity:Yes Toilet:Both Computer Lab:No Play Ground:No Drinking Water:Yes Mid Day Meal Scheme:Yes Primary School Students:50 Primary School Teachers:4,0,0,No,0.0,No,11200000.0,11200000.0,278.0,248.0,0.0,248.0,54.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,332.0,982.0,844.0,0.4116666666666667,0.2352941176470588,80.0,0.0,0.0,0.0,340.0,0.0,0.0003114539149772,0.0,969.8854777028458,0.0293250215425919,0.0,0.3402339365915557,0.0,247.98765,124.006175,0.0,0.2177419354838709,0.0,17.6985890042932,0.01765,0.0,0,0,0,1,1907.13916015625,1,0,0,1,0,0,0,2,1,0,0,1,1.0,3-key (D+B+V),Baseline Zone
